-35.4	1.24562	1.00882	0.893657	8.71747	8.36	7.25196
-34.8	1.24554	1.00884	0.893717	8.70365	8.35911	7.25097
-34.2	1.24547	1.00886	0.893776	8.68988	8.35822	7.24997
-33.6	1.24539	1.00889	0.893835	8.67616	8.35734	7.24898
-33	1.24531	1.00891	0.893893	8.66251	8.35647	7.24799
-32.4	1.24523	1.00893	0.89395	8.64891	8.35561	7.24701
-31.8	1.24516	1.00896	0.894006	8.63537	8.35476	7.24602
-31.2	1.24508	1.00898	0.894062	8.62188	8.35392	7.24504
-30.6	1.245	1.009	0.894118	8.60846	8.35309	7.24406
-30	1.24492	1.00903	0.894172	8.5951	8.35226	7.24308
-29.4	1.24484	1.00905	0.894226	8.58179	8.35145	7.2421
-28.8	1.24476	1.00908	0.89428	8.56854	8.35064	7.24112
-28.2	1.24468	1.0091	0.894332	8.55536	8.34984	7.24015
-27.6	1.2446	1.00912	0.894384	8.54223	8.34905	7.23918
-27	1.24452	1.00915	0.894435	8.52916	8.34827	7.23821
-26.4	1.24444	1.00917	0.894486	8.51616	8.3475	7.23724
-25.8	1.24436	1.0092	0.894536	8.50321	8.34673	7.23627
-25.2	1.24428	1.00922	0.894585	8.49033	8.34598	7.23531
-24.6	1.2442	1.00924	0.894634	8.4775	8.34523	7.23435
-24	1.24412	1.00927	0.894682	8.46474	8.34449	7.23339
-23.4	1.24404	1.00929	0.894729	8.45204	8.34377	7.23243
-22.8	1.24396	1.00932	0.894776	8.43941	8.34305	7.23148
-22.2	1.24387	1.00934	0.894822	8.42683	8.34233	7.23052
-21.6	1.24379	1.00936	0.894867	8.41432	8.34163	7.22957
-21	1.24371	1.00939	0.894911	8.40187	8.34094	7.22862
-20.4	1.24363	1.00941	0.894955	8.38949	8.34025	7.22767
-19.8	1.24355	1.00944	0.894998	8.37716	8.33958	7.22673
-19.2	1.24347	1.00946	0.895041	8.36491	8.33891	7.22578
-18.6	1.24338	1.00949	0.895082	8.35271	8.33825	7.22484
-18	1.2433	1.00951	0.895123	8.34058	8.3376	7.2239
-17.4	1.24322	1.00954	0.895164	8.32852	8.33696	7.22296
-16.8	1.24314	1.00956	0.895203	8.31652	8.33633	7.22203
-16.2	1.24306	1.00959	0.895242	8.30458	8.33571	7.22109
-15.6	1.24297	1.00961	0.89528	8.29271	8.3351	7.22016
-15	1.24289	1.00964	0.895317	8.28091	8.33449	7.21923
-14.4	1.24281	1.00966	0.895354	8.26917	8.33389	7.2183
-13.8	1.24273	1.00969	0.89539	8.2575	8.33331	7.21737
-13.2	1.24265	1.00971	0.895425	8.2459	8.33273	7.21645
-12.6	1.24257	1.00974	0.895459	8.23436	8.33216	7.21553
-12	1.24248	1.00976	0.895493	8.22289	8.3316	7.21461
-11.4	1.2424	1.00979	0.895526	8.21149	8.33104	7.21369
-10.8	1.24232	1.00981	0.895558	8.20015	8.3305	7.21277
-10.2	1.24224	1.00984	0.895589	8.18889	8.32997	7.21186
-9.6	1.24216	1.00986	0.89562	8.17769	8.32944	7.21095
-9	1.24208	1.00989	0.89565	8.16656	8.32892	7.21004
-8.4	1.242	1.00991	0.895679	8.1555	8.32841	7.20913
-7.8	1.24192	1.00994	0.895707	8.14451	8.32791	7.20822
-7.2	1.24184	1.00996	0.895735	8.13358	8.32742	7.20732
-6.6	1.24176	1.00999	0.895762	8.12273	8.32694	7.20641
-6	1.24168	1.01001	0.895788	8.11195	8.32647	7.20551
-5.4	1.2416	1.01004	0.895813	8.10124	8.32601	7.20462
-4.8	1.24152	1.01006	0.895838	8.0906	8.32555	7.20372
-4.2	1.24144	1.01009	0.895862	8.08003	8.3251	7.20282
-3.6	1.24136	1.01011	0.895885	8.06953	8.32467	7.20193
-3	1.24128	1.01014	0.895908	8.0591	8.32424	7.20104
-2.4	1.2412	1.01017	0.895929	8.04874	8.32382	7.20015
-1.8	1.24113	1.01019	0.89595	8.03846	8.32341	7.19927
-1.2	1.24105	1.01022	0.895971	8.02825	8.32301	7.19838
-0.6	1.24097	1.01024	0.89599	8.01811	8.32261	7.1975
0	1.2409	1.01027	0.896009	8.00804	8.32223	7.19662
0.6	1.24082	1.0103	0.896027	7.99805	8.32185	7.19574
1.2	1.24075	1.01032	0.896045	7.98813	8.32149	7.19486
1.8	1.24067	1.01035	0.896061	7.97828	8.32113	7.19399
2.4	1.2406	1.01037	0.896077	7.96851	8.32078	7.19312
3	1.24052	1.0104	0.896093	7.95881	8.32044	7.19225
3.6	1.24045	1.01043	0.896107	7.94919	8.32011	7.19138
4.2	1.24038	1.01045	0.896121	7.93964	8.31979	7.19051
4.8	1.24031	1.01048	0.896135	7.93017	8.31947	7.18965
5.4	1.24024	1.01051	0.896147	7.92077	8.31917	7.18878
6	1.24017	1.01054	0.896159	7.91144	8.31887	7.18792
6.6	1.2401	1.01056	0.89617	7.9022	8.31858	7.18707
7.2	1.24003	1.01059	0.896181	7.89302	8.31831	7.18621
7.8	1.23996	1.01062	0.896191	7.88393	8.31804	7.18535
8.4	1.23989	1.01065	0.8962	7.87491	8.31778	7.1845
9	1.23983	1.01067	0.896208	7.86597	8.31753	7.18365
9.6	1.23976	1.0107	0.896216	7.85711	8.31728	7.1828
10.2	1.2397	1.01073	0.896224	7.84832	8.31705	7.18196
10.8	1.23964	1.01076	0.89623	7.83961	8.31682	7.18111
11.4	1.23957	1.01079	0.896236	7.83098	8.31661	7.18027
12	1.23951	1.01082	0.896242	7.82243	8.3164	7.17943
12.6	1.23945	1.01085	0.896246	7.81395	8.3162	7.17859
13.2	1.23939	1.01088	0.89625	7.80555	8.31601	7.17775
13.8	1.23933	1.01091	0.896254	7.79724	8.31583	7.17692
14.4	1.23927	1.01094	0.896257	7.789	8.31566	7.17609
15	1.23922	1.01097	0.896259	7.78084	8.3155	7.17526
15.6	1.23916	1.011	0.896261	7.77276	8.31535	7.17443
16.2	1.23911	1.01103	0.896262	7.76476	8.3152	7.1736
16.8	1.23906	1.01106	0.896262	7.75684	8.31507	7.17278
17.4	1.239	1.01109	0.896262	7.74901	8.31494	7.17196
18	1.23895	1.01112	0.896262	7.74125	8.31482	7.17114
18.6	1.2389	1.01115	0.89626	7.73357	8.31471	7.17032
19.2	1.23885	1.01118	0.896259	7.72598	8.31461	7.1695
19.8	1.23881	1.01122	0.896256	7.71846	8.31452	7.16869
20.4	1.23876	1.01125	0.896253	7.71103	8.31444	7.16788
21	1.23872	1.01128	0.89625	7.70368	8.31436	7.16707
21.6	1.23867	1.01131	0.896245	7.69641	8.3143	7.16626
22.2	1.23863	1.01135	0.896241	7.68922	8.31424	7.16545
22.8	1.23859	1.01138	0.896235	7.68212	8.31419	7.16465
23.4	1.23855	1.01141	0.89623	7.6751	8.31416	7.16385
24	1.23852	1.01145	0.896223	7.66816	8.31413	7.16305
24.6	1.23848	1.01148	0.896216	7.66131	8.31411	7.16225
25.2	1.23844	1.01152	0.896209	7.65454	8.31409	7.16145
25.8	1.23841	1.01155	0.896201	7.64785	8.31409	7.16066
26.4	1.23838	1.01159	0.896192	7.64125	8.3141	7.15987
27	1.23835	1.01162	0.896183	7.63473	8.31411	7.15908
27.6	1.23832	1.01166	0.896173	7.62829	8.31414	7.15829
28.2	1.23829	1.01169	0.896163	7.62194	8.31417	7.1575
28.8	1.23827	1.01173	0.896152	7.61568	8.31421	7.15672
29.4	1.23824	1.01177	0.896141	7.6095	8.31426	7.15594
30	1.23822	1.0118	0.896129	7.6034	8.31432	7.15516
30.6	1.2382	1.01184	0.896117	7.59739	8.31439	7.15438
31.2	1.23818	1.01188	0.896104	7.59147	8.31447	7.1536
31.8	1.23816	1.01192	0.896091	7.58563	8.31455	7.15283
32.4	1.23815	1.01195	0.896076	7.57987	8.31465	7.15206
33	1.23813	1.01199	0.896062	7.57421	8.31475	7.15129
33.6	1.23812	1.01203	0.896047	7.56863	8.31486	7.15052
34.2	1.23811	1.01207	0.896031	7.56313	8.31498	7.14976
34.8	1.2381	1.01211	0.896015	7.55773	8.31512	7.14899
35.4	1.23809	1.01215	0.895998	7.55241	8.31525	7.14823
36	1.23809	1.01219	0.895981	7.54718	8.3154	7.14747
36.6	1.23808	1.01223	0.895963	7.54203	8.31556	7.14671
37.2	1.23808	1.01227	0.895945	7.53697	8.31573	7.14596
37.8	1.23808	1.01231	0.895926	7.532	8.3159	7.14521
38.4	1.23808	1.01235	0.895906	7.52712	8.31608	7.14445
39	1.23809	1.0124	0.895886	7.52233	8.31628	7.14371
39.6	1.23809	1.01244	0.895866	7.51762	8.31648	7.14296
40.2	1.2381	1.01248	0.895845	7.513	8.31669	7.14221
40.8	1.23811	1.01252	0.895823	7.50847	8.31691	7.14147
41.4	1.23812	1.01256	0.895801	7.50403	8.31714	7.14073
42	1.23813	1.01261	0.895778	7.49968	8.31737	7.13999
42.6	1.23815	1.01265	0.895754	7.49542	8.31762	7.13925
43.2	1.23817	1.01269	0.89573	7.49125	8.31787	7.13852
43.8	1.23819	1.01274	0.895706	7.48716	8.31814	7.13779
44.4	1.23821	1.01278	0.89568	7.48317	8.31841	7.13706
45	1.23823	1.01283	0.895655	7.47926	8.31869	7.13633
45.6	1.23825	1.01287	0.895628	7.47545	8.31898	7.1356
46.2	1.23828	1.01292	0.895601	7.47172	8.31928	7.13488
46.8	1.23831	1.01296	0.895574	7.46809	8.31959	7.13415
47.4	1.23834	1.01301	0.895546	7.46454	8.3199	7.13343
48	1.23837	1.01305	0.895517	7.46109	8.32023	7.13271
48.6	1.23841	1.0131	0.895487	7.45772	8.32056	7.132
49.2	1.23845	1.01314	0.895457	7.45445	8.32091	7.13128
49.8	1.23849	1.01319	0.895427	7.45126	8.32126	7.13057
50.4	1.23853	1.01324	0.895395	7.44817	8.32162	7.12986
51	1.23857	1.01328	0.895363	7.44517	8.32199	7.12915
51.6	1.23862	1.01333	0.895331	7.44226	8.32237	7.12845
52.2	1.23867	1.01338	0.895298	7.43944	8.32276	7.12774
52.8	1.23872	1.01342	0.895264	7.43671	8.32315	7.12704
53.4	1.23877	1.01347	0.895229	7.43407	8.32356	7.12634
54	1.23882	1.01352	0.895194	7.43153	8.32397	7.12564
54.6	1.23888	1.01357	0.895158	7.42907	8.3244	7.12495
55.2	1.23894	1.01362	0.895121	7.42671	8.32483	7.12425
55.8	1.239	1.01366	0.895084	7.42444	8.32527	7.12356
56.4	1.23906	1.01371	0.895046	7.42226	8.32572	7.12287
57	1.23913	1.01376	0.895007	7.42017	8.32618	7.12218
57.6	1.23919	1.01381	0.894967	7.41817	8.32664	7.1215
58.2	1.23926	1.01386	0.894927	7.41627	8.32712	7.12082
58.8	1.23934	1.01391	0.894886	7.41446	8.32761	7.12013
59.4	1.23941	1.01396	0.894844	7.41274	8.3281	7.11945

